6.532,low
6.861,medium
6.428,medium
5.729,medium
5.854,medium
7.159,medium
8.527,high
8.525,high
7.923,high
8.75,high
8.276,high
6.269,low
8.875,high
6.079,medium
6.417,low
6.068,medium
5.973,low
7.791,high
6.801,low
6.923,low
5.794,low
9.018,high
5.838,medium
8.294,high
6.824,medium
6.829,medium
5.749,medium
7.708,medium
8.097,high
6.375,low
6.476,medium
8.321,high
6.656,low
6.728,medium
6.058,low
6.313,low
5.837,low
6.681,medium
8.661,high
9.945,high
7.359,low
6.175,medium
8.937,high
8.106,high
5.707,low
5.978,low
9.682,high
5.819,low
7.045,medium
6.001,medium
7.473,medium
7.187,low
5.821,low
6.723,low
6.381,low
6.263,low
6.397,medium
6.168,medium
6.253,medium
7.465,low
5.999,medium
6.356,low
7.915,high
6.676,medium
6.131,low
6.256,low
5.756,low
8.698,high
7.002,low
7.28,low
6.121,low
7.98,high
9.702,high
6.68,medium
6.439,medium
7.907,high
5.855,low
6.591,medium
6.675,medium
6.178,medium
6.086,medium
6.352,medium
6,low
8.1,high
6.838,medium
6.37,medium
6.289,low
7.125,medium
6.052,low
7.805,medium
6.512,medium
10.086,high
8.468,high
8.001,high
5.485,low
6.529,medium
5.941,low
5.917,low
6.029,low
8.977,high
6.464,low
8.149,high
8.177,high
6.369,medium
6.414,medium
7.905,high
6.631,medium
6.779,medium
6.338,low
8.133,high
9,high
5.838,low
5.771,low
6.63,low
5.864,medium
6.065,low
6.791,medium
6.656,low
6.125,medium
6.322,low
6.276,medium
6.798,low
8.051,high
6.65,low
6.129,medium
6.84,low
5.778,low
6.088,low
5.793,low
6.166,low
7.657,medium
6.713,low
8.313,high
6.126,low
5.813,low
5.703,low
8.687,high
6.128,low
6.715,medium
5.916,medium
6.337,low
6.503,low
5.981,low
5.487,low
5.693,low
11.176,medium
5.567,low
6.126,medium
6.454,medium
6.189,medium
6.273,medium
8.092,high
6.076,low
6.965,low
6.224,low
6.667,low
8.565,high
6.211,low
6.78,low
6.161,low
5.996,medium
6.616,medium
5.472,low
5.728,low
6.152,low
6.046,medium
6.038,low
5.976,low
6.57,medium
7.769,high
6.577,medium
5.716,low
6.336,medium
6.312,low
5.574,low
8.525,high
6.375,medium
7.655,medium
6.584,medium
6.075,low
9.015,high
6.112,low
8.378,high
7.522,medium
7.544,high
6.582,low
5.721,medium
5.771,low
8.851,high
6.83,medium
8.884,high
6.264,medium
5.97,low
6.574,low
6.728,low
6.32,low
6.381,low
6.278,medium
6.856,medium
8.599,high
7.254,medium
5.992,medium
6.446,medium
8.567,high
8.305,high
9.399,high
7.924,medium
5.824,low
6.933,medium
6.34,medium
7.112,medium
5.77,low
8.035,high
6.88,medium
6.834,low
7.797,high
6.772,medium
6.188,low
6.344,medium
9.721,high
6.881,low
5.767,low
7.694,high
6.673,medium
9.001,high
7.991,high
6.761,low
7.471,medium
6.224,low
5.932,low
7.307,medium
7.823,high
6.193,medium
8.185,high
8.529,high
5.787,medium
7.588,high
7.92,high
5.853,low
6.237,low
6.477,medium
6.672,medium
6.156,low
6.03,medium
6.414,low
8.096,high
6.067,medium
7.287,low
9.244,high
7.975,high
6.967,low
7.95,high
8.004,high
7.488,low
6.231,medium
8.248,high
9.529,high
6.984,medium
5.845,low
7.009,low
6.007,low
6.268,low
7.047,low
8.617,high
8.265,high
6.005,low
7.64,high
6.311,medium
6.059,medium
6.653,medium
6.198,medium
6.462,medium
5.991,low
5.833,medium
6.182,medium
6.36,medium
6.767,low
8.788,high
6.474,low
6.507,medium
5.682,low
7.767,high
7.72,medium
5.961,low
5.935,low
6.521,medium
6.91,medium
7.187,medium
6.083,low
8.699,high
6.233,low
5.579,low
6.112,low
7.385,medium
6.474,medium
5.879,low
7.065,medium
5.735,low
7.088,medium
9.443,high
7.429,medium
6.487,medium
6.438,medium
7.864,high
5.857,low
6.313,low
7.294,medium
6.503,medium
6.864,medium
6.184,medium
6.446,low
5.628,low
5.501,low
9.172,high
5.912,low
9.502,high
6.075,medium
6.254,medium
5.755,medium
9.074,high
6.317,low
6.01,low
7.703,low
6.268,medium
5.818,medium
6.02,low
6.8,medium
6.552,low
6.905,medium
8.533,high
7.083,medium
8.254,high
6.856,medium
5.975,low
5.961,low
5.954,medium
7.035,low
8.609,high
7.051,low
5.961,low
5.731,medium
7.159,low
9.619,high
8.229,high
6.45,medium
5.685,low
5.696,low
6.779,low
6.871,low
8.345,high
6.782,medium
6.41,medium
6.379,low
6.112,low
6.999,low
6.742,medium
6.09,low
7.268,low
6.397,low
5.732,low
9.266,high
8.951,high
6.492,medium
6.5,medium
8.502,high
7.662,medium
6.327,low
8.078,high
6.482,low
8.22,high
8.944,high
6.219,low
6.293,low
8.62,high
6.912,medium
6.171,medium
5.678,medium
5.749,low
6.015,low
5.986,low
7.284,medium
8.312,high
8.163,high
6.908,medium
8.94,high
7.79,high
6.069,low
6.098,low
5.611,low
5.536,low
7.72,high
6.79,medium
7.417,medium
5.764,medium
8.178,high
7.688,high
6.709,medium
6.149,low
6.228,low
8.44,high
7.589,high
8.438,high
6.464,low
7.083,medium
6.42,medium
7.094,medium
9.072,high
6.564,medium
7.605,medium
6.209,medium
6.119,low
6.083,medium
5.854,low
5.493,low
5.996,low
5.593,low
8.588,high
8.048,high
6.642,medium
5.998,medium
8.627,high
6.23,medium
5.664,low
6.177,medium
7.91,medium
8.309,high
8.241,high
6.459,medium
9.094,high
8.523,high
6.628,medium
7.235,medium
5.754,low
6.939,low
6.539,medium
6.337,low
6.294,medium
8.579,high
6.43,low
7.783,high
8.662,high
6.177,medium
5.535,low
9.086,high
6.593,medium
6.408,medium
6.432,low
7.243,low
8.91,high
5.815,medium
8.443,high
6.273,low
6.191,medium
5.896,medium
6.818,medium
6.827,medium
6.17,medium
6.08,low
7.938,high
6.607,low
5.861,medium
6.397,medium
6.641,low
6.966,medium
6.736,medium
6.108,medium
8.903,high
6.364,medium
6.081,low
6.233,low
6.368,low
7.742,high
6.462,medium
6.401,low
8.311,high
6.981,medium
5.965,low
5.671,low
7.8,high
7.257,medium
8.675,high
7.132,medium
6.698,medium
8.394,high
7.183,medium
8.921,high
6.466,medium
7.999,high
6.495,medium
8.055,high
7.943,high
7.031,medium
5.569,low
10.194,high
5.916,low
6.2,medium
5.718,medium
7.162,medium
6.313,low
8.28,high
7.706,high
7.065,medium
5.736,low
7.251,medium
6.073,low
8.58,high
6.47,low
7.103,medium
6.638,medium
5.752,low
6.376,low
6.028,medium
6.145,medium
8.37,high
5.7,low
6.85,low
8.859,high
8.459,medium
9.023,high
6.56,medium
6.557,low
6.473,medium
8.218,high
6.527,low
7.069,medium
7.886,medium
5.479,low
7.824,high
8.072,high
7.776,high
5.997,low
6.463,low
6.095,low
8.249,high
6.911,low
6.029,low
8.352,high
7.506,high
7.117,low
7.205,low
6.333,low
7.905,high
8.201,high
6.338,low
5.577,low
7.095,low
6.349,low
5.728,medium
6.706,low
6.178,low
8.649,high
7.107,medium
6.268,low
5.692,medium
6.15,medium
5.739,medium
8.036,high
5.398,low
8.832,high
8.333,high
6.464,low
6.075,medium
7.19,medium
6.609,low
6.911,low
5.866,low
5.932,low
7.707,high
7.5,medium
6.136,medium
5.864,low
6.855,medium
8.08,high
6.187,medium
9.563,high
6.614,medium
6.168,medium
9.438,high
7.115,low
5.877,low
6.281,medium
6.722,low
5.746,low
7.809,high
5.868,medium
8.24,low
8.982,high
5.635,low
7.064,medium
7.148,low
9.255,high
5.998,low
6.201,medium
9.074,high
7.754,high
7.867,high
5.922,medium
8.823,medium
7.741,low
5.902,medium
5.695,low
6.206,low
7.978,high
6.293,low
6.304,low
8.022,high
6.266,medium
8.075,high
6.531,medium
5.843,medium
5.909,low
6.294,medium
7.125,medium
6.918,low
6.735,medium
5.892,medium
6.874,low
8.004,high
8.831,high
6.322,medium
6.288,medium
6.342,low
5.934,medium
7.561,high
6.744,medium
6.097,low
6.218,low
7.827,high
6.811,medium
6.159,medium
6.323,medium
8.664,high
8.087,high
6.73,medium
6.194,medium
6.696,medium
6.13,low
5.949,low
6.721,medium
6.382,medium
7.929,high
6.239,low
6.67,low
6.328,medium
7.789,high
5.707,low
8.395,high
5.891,low
6.931,low
5.803,low
5.996,low
8.853,high
7.768,medium
8.168,high
5.873,low
6.478,low
6.845,medium
6.879,medium
6.792,medium
6.868,medium
7.669,high
9.774,high
8.214,high
6.678,medium
6.042,medium
7.458,low
5.746,low
5.883,medium
6.488,medium
7.694,high
7.953,high
6.03,low
5.771,low
6.224,medium
6.706,medium
5.789,low
7.038,medium
8.841,high
6.339,low
6.7,medium
6.169,low
6.313,medium
6.647,medium
7.894,high
6.223,low
5.911,medium
8.096,high
9.256,high
5.826,low
8.221,high
6.148,medium
8.552,high
6.144,medium
5.701,low
6.71,low
5.96,low
8.505,high
9.017,high
7.534,high
7.578,high
7.179,medium
5.888,low
8.504,high
7.959,high
8.005,high
6.584,medium
5.969,medium
5.674,low
6.328,medium
8.087,high
8.85,high
5.921,low
5.783,low
6.089,low
5.757,low
6.907,low
7.135,medium
8.559,high
6.641,medium
6.324,medium
5.743,medium
8.559,high
5.767,medium
6.53,low
6.458,medium
8.15,high
8.348,high
6.402,medium
5.698,low
8.07,high
7.004,low
7.915,high
6.649,low
6.644,low
6.347,medium
8.087,high
6.538,low
6.484,medium
5.99,low
6.136,medium
7.687,high
10.062,high
8.017,high
6.712,medium
10.751,high
7.238,medium
7.153,low
7.432,medium
5.614,low
7.393,low
5.875,medium
6.086,low
7.345,low
6.4,low
7.433,high
8.183,high
6.489,low
6.474,low
8.299,high
8.808,high
5.782,low
6.554,medium
8.307,high
6.204,medium
8.427,high
6.351,medium
7.721,medium
8.657,high
6.261,low
8.537,high
8.904,high
5.933,medium
6.495,low
5.644,low
5.635,low
9.459,high
6.385,low
6.314,low
6.148,medium
6.61,medium
5.754,low
8.295,high
5.868,medium
5.961,low
5.949,low
7.045,medium
6.476,low
7.752,medium
6.095,medium
5.59,low
5.826,low
5.99,medium
8.324,high
5.545,low
7.237,low
5.894,low
6.566,medium
8.471,high
6.314,medium
5.941,medium
6.335,low
7.954,high
5.83,medium
6.496,medium
6.05,medium
6.937,medium
6.24,medium
6.957,low
5.862,medium
6.863,medium
8.115,high
6.072,medium
6.232,low
5.967,low
8.882,high
6.177,low
8.108,low
9.125,high
5.782,medium
6.501,medium
5.916,medium
5.925,low
6.548,medium
5.806,low
5.517,low
7.911,high
5.899,low
9.086,high
7.849,low
7.835,high
6.5,low
8.207,high
6.158,medium
7.277,low
6.796,medium
7.025,medium
6.906,medium
6.447,medium
6.424,medium
6.697,medium
6.35,medium
8.509,high
5.75,low
8.142,high
8.688,high
6.737,medium
5.925,medium
8.056,high
8.689,high
8.033,high
6.104,medium
7.538,medium
7.364,medium
8.241,high
5.946,medium
8.171,high
6.805,medium
6.056,low
8.258,high
8.795,high
6.871,medium
7.095,medium
6.66,medium
6.083,low
6.571,medium
6.262,low
6.839,medium
7.427,medium
5.829,low
6.52,medium
6.167,medium
5.789,medium
7.92,high
5.875,medium
6.194,low
6.919,low
7.533,low
8.335,high
5.853,low
5.686,low
5.849,low
5.877,low
6.165,medium
6.372,low
5.947,medium
8.784,high
7.614,high
5.762,low
7.903,high
5.502,low
7.46,high
6.489,low
5.779,medium
6.068,medium
5.928,medium
5.605,low
5.976,medium
5.774,low
6.691,low
6.051,low
8.788,high
5.616,low
7.395,low
8.121,high
7.258,low
5.42,low
6.332,low
6.144,medium
5.838,medium
9.288,high
6.621,low
6.851,low
6.434,medium
6.441,medium
6.546,medium
6.243,medium
8.265,high
6.812,medium
6.139,medium
6.4,low
9.103,high
6.292,medium
6.181,low
6.59,low
5.9,medium
6.294,medium
6.82,medium
6.241,medium
7.769,high
6.169,low
6.299,medium
5.878,low
7.833,high
8.291,high
6.166,low
5.89,low
5.967,medium
8.021,high
5.88,medium
6.62,low
6.858,medium
6.463,medium
6.423,medium
5.944,low
6.148,medium
6.483,low
6.847,medium
5.797,low
6.251,low
5.662,low
6.883,medium
6,low
8.297,high
6.239,medium
6.118,medium
6.522,low
5.937,medium
6.298,low
7.164,medium
8.502,high
6.36,medium
6.931,medium
6.126,medium
7.514,high
6.252,low
8.133,high
8.763,high
7.617,high
6.909,low
6.717,medium
7.074,medium
7.904,high
6.17,low
8.032,high
6.753,medium
5.794,medium
7.482,low
8.057,high
5.975,medium
5.738,low
6.333,low
8.481,high
6.368,medium
6.075,medium
8.117,high
8.562,high
6.056,medium
8.6,high
6.774,medium
8.293,high
6.45,low
6.046,low
6.533,low
6.663,medium
6.833,medium
5.975,medium
8.114,high
7.442,medium
7.05,low
7.013,low
7.467,low
5.85,low
8.829,high
6.884,medium
5.706,low
5.722,medium
6.313,medium
5.582,low
6.05,medium
7.782,medium
5.949,medium
6.847,low
7.736,high
5.514,low
6.22,medium
9.747,high
7.028,low
6.987,medium
6.654,medium
6.222,medium
5.845,low
5.658,low
8.426,high
6.229,medium
8.501,high
8.487,high
9.358,high
8.559,high
5.573,low
6.016,medium
7.949,high
5.896,low
7.984,high
6.982,medium
8.133,high
7.077,low
7.047,low
6.479,medium
6.127,low
6.033,low
5.744,low
7.894,high
8.605,high
5.984,low
6.446,medium
8.595,high
6.95,medium
5.846,low
5.683,low
7.122,medium
6.222,low
6.365,medium
9.358,high
8.294,high
6.018,medium
5.558,low
8.785,high
6.344,medium
6.128,medium
6.301,medium
6.823,medium
6.254,low
7.043,low
7.329,medium
9.598,high
6.005,medium
6.42,medium
6.97,low
6.839,low
6.545,low
7.49,medium
7.611,medium
7.033,medium
6.591,low
6.628,low
8.793,high
7.005,medium
7.367,medium
6.809,low
8.298,high
6.323,medium
6.759,medium
6.36,low
6.329,low
8.498,high
6.357,medium
6.157,low
6.139,medium
8.787,high
6.774,medium
5.714,low
7.705,high
6.448,low
6.168,medium
5.592,low
6.477,medium
6.705,medium
8.139,high
5.901,low
8.696,high
7.303,medium
9.032,high
6.226,low
6.574,low
6.921,medium
7.886,high
8,high
5.756,low
6.827,medium
6.095,low
5.761,low
6.589,medium
9.134,high
6.917,medium
7.403,medium
6.774,low
6.542,low
6.24,low
5.869,low
5.994,low
5.681,medium
7.649,high
8.702,high
6.602,low
6.341,low
7.822,medium
5.723,medium
6.466,low
6.297,low
6.278,low
7.019,low
6.554,low
7.227,medium
5.721,medium
5.832,medium
7.454,medium
8.226,high
6.003,medium
6.777,medium
7.979,high
7.718,low
9.517,high
5.474,low
5.878,low
8.703,high
6.54,medium
7.543,medium
8.098,high
8.323,high
6.802,medium
7.983,high
6.62,low
6.461,medium
6.257,medium
7.125,low
6.123,medium
7.257,medium
8.01,high
7.157,medium
5.732,medium
5.728,medium
6.839,medium
6.698,medium
8.164,high
8.128,high
8.149,high
5.843,medium
6.301,medium
6.485,medium
7.903,high
7.733,high
6.536,medium
7.824,high
6.71,medium
6.495,medium
6.227,medium
6.286,medium
6.786,medium
6.459,medium
9.106,high
8.721,high
8.384,high
8.318,high
7.563,high
6.787,medium
7.581,medium
6.712,medium
8.011,high
8.293,high
7.294,medium
7.058,medium
8.02,high
5.678,medium
6.711,medium
8.684,high
8.074,high
7.54,high
5.715,medium
5.868,medium
7.853,high
7.667,high
6.566,medium
6.406,medium
8.342,high
9.909,high
8.822,high
8.14,high
6.603,medium
7.883,high
8.607,high
9.563,medium
8.273,high
5.874,medium
6.072,medium
5.764,medium
7.644,medium
5.945,medium
8.239,high
7.721,high
10.14,high
7.464,high
8.246,high
8.124,high
7.529,high
8.337,high
9.236,high
8.359,high
8.579,high
9.188,high
8.202,high
8.299,high
8.655,high
8.041,high
9.064,high
9.436,high
7.566,high
9.701,high
8.544,high
7.945,high
8.291,high
9.964,high
8.467,high
8.811,high
8.554,high
8.69,high
9.638,high
7.857,high
9.505,high
8.911,high
10.082,high
9.085,high
8.215,high
8.253,high
8.161,high
9.284,high
8.063,high
8.518,high
8.822,high
8.39,high
8.935,high
8.112,high
8.583,high
8.292,high
8.795,high
8.826,high
9.077,high
9.163,high
8.651,high
8.542,high
7.888,high
8.497,high
8.669,high
10.479,high
7.808,high
8.374,high
8.681,high
7.772,high
8.683,high
7.526,high
10.285,high
9.191,high
9.611,high
8.042,high
8.85,high
8.718,high
8.964,high
7.832,high
8.132,high
9.241,high
7.708,high
7.853,high
8.19,high
7.798,high
8.595,high
7.895,high
9.518,high
7.732,high
8.791,high
7.935,high
8.066,high
9.124,high
8.418,high
8.694,high
8.751,high
8.579,high
8.214,high
7.785,high
9.66,high
8.01,high
8.761,high
9.537,high
7.953,high
8.279,high
9.89,high
8.512,high
7.592,high
8.362,high
7.81,high
8.524,high
8.319,high
8.808,high
7.592,high
8.409,high
7.661,high
8.79,high
7.826,high
8.964,high
8.08,high
8.08,high
7.731,high
8.709,high
8.029,high
9.135,high
7.963,high
7.984,high
8.586,high
9.256,high
8.212,high
8.334,high
8.799,high
7.904,high
8.239,high
7.838,high
9.51,high
8.963,high
8.996,high
7.814,high
7.886,high
9.428,high
8.201,high
8.925,high
7.519,high
7.89,high
7.751,high
8.16,high
8.497,high
8.806,high
8.805,high
8.827,high
8.996,high
9.246,high
7.975,high
8.458,high
8.388,high
7.929,high
8.986,high
8.206,high
8.157,high
8.688,high
7.801,high
7.925,high
8.235,high
8.096,high
8.281,high
8.368,high
9.485,high
8.456,high
8.283,high
8.898,high
8.579,high
7.722,high
8.63,high
8.057,high
9.087,high
7.758,high
8.108,high
9.038,high
8.278,high
8.074,high
8.304,high
8.483,high
8.54,high
8.675,high
8.469,high
7.72,high
8.468,high
7.774,high
8.034,high
8.149,high
8.365,high
8.375,high
7.775,high
7.794,high
7.926,high
7.887,high
7.893,high
7.749,high
8.8,high
7.672,high
8.721,high
8.966,high
8.716,high
9.082,high
8.174,high
8.499,high
8.741,high
8.551,high
8.592,high
8.502,high
9.661,high
8.9,high
8.511,high
8.414,high
9.279,high
7.595,high
8.085,high
7.586,high
8.592,high
8.824,high
8.642,high
9.54,high
7.844,high
8.933,high
8.945,high
7.919,high
9.273,high
8.968,high
8.652,high
8.404,high
7.88,high
7.497,high
9.455,high
8.026,high
7.633,high
9.204,high
8.619,high
7.574,high
9.513,high
8.649,high
8.152,high
8.256,high
7.816,high
8.142,high
8.918,high
7.777,high
7.772,high
9.246,high
7.826,high
8.254,high
9.313,high
8.122,high
8.28,high
7.989,high
7.717,high
9.437,high
7.56,high
7.652,high
7.82,high
8.005,high
7.837,high
7.725,high
7.543,high
8.293,high
9.496,high
9.74,high
9.632,high
8.326,high
8.023,high
9.627,high
9.428,high
9.601,high
8.905,high
7.777,high
8.391,high
8.307,high
8.169,high
7.828,high
8.756,high
8.567,high
7.929,high
7.908,high
9.073,high
7.82,high
9.03,high
7.794,high
10.323,high
8.201,high
8.205,high
8.432,high
8.765,high
8.01,high